"","date","county","state","fips","cases","deaths"
"97","2020-04-04","Harrisonburg city","Virginia",51660,22,0
"98","2020-04-04","Lexington city","Virginia",51678,3,0
"99","2020-04-04","Page","Virginia",51139,2,0
"100","2020-04-04","Rockbridge","Virginia",51163,3,0
"101","2020-04-04","Rockingham","Virginia",51165,15,0
"102","2020-04-04","Shenandoah","Virginia",51171,10,0
"103","2020-04-04","Staunton city","Virginia",51790,1,0
"104","2020-04-04","Waynesboro city","Virginia",51820,2,0
"105","2020-04-04","Winchester city","Virginia",51840,10,0
"106","2020-04-05","Alleghany","Virginia",51005,2,0
"107","2020-04-05","Augusta","Virginia",51015,8,0
"108","2020-04-05","Buena Vista city","Virginia",51530,4,0
"109","2020-04-05","Frederick","Virginia",51069,27,0
"110","2020-04-05","Harrisonburg city","Virginia",51660,25,0
"111","2020-04-05","Lexington city","Virginia",51678,3,0
"112","2020-04-05","Page","Virginia",51139,2,0
"113","2020-04-05","Rockbridge","Virginia",51163,3,0
"114","2020-04-05","Rockingham","Virginia",51165,16,0
"115","2020-04-05","Shenandoah","Virginia",51171,12,0
"116","2020-04-05","Staunton city","Virginia",51790,1,0
"117","2020-04-05","Waynesboro city","Virginia",51820,2,0
"118","2020-04-05","Winchester city","Virginia",51840,11,0
"119","2020-04-06","Alleghany","Virginia",51005,2,0
"120","2020-04-06","Augusta","Virginia",51015,9,0
"121","2020-04-06","Buena Vista city","Virginia",51530,4,0
"122","2020-04-06","Frederick","Virginia",51069,31,0
"123","2020-04-06","Harrisonburg city","Virginia",51660,27,0
"124","2020-04-06","Lexington city","Virginia",51678,3,0
"125","2020-04-06","Page","Virginia",51139,2,0
"126","2020-04-06","Rockbridge","Virginia",51163,3,0
"127","2020-04-06","Rockingham","Virginia",51165,15,0
"128","2020-04-06","Shenandoah","Virginia",51171,13,0
"129","2020-04-06","Staunton city","Virginia",51790,1,0
"130","2020-04-06","Waynesboro city","Virginia",51820,3,0
"131","2020-04-06","Winchester city","Virginia",51840,13,0
"132","2020-04-07","Alleghany","Virginia",51005,2,0
"133","2020-04-07","Augusta","Virginia",51015,10,0
"134","2020-04-07","Buena Vista city","Virginia",51530,4,0
