"","date","county","state","fips","cases","deaths"
"104","2020-04-08","Lee","Virginia",51105,3,0
"105","2020-04-08","Russell","Virginia",51167,1,0
"106","2020-04-08","Smyth","Virginia",51173,5,0
"107","2020-04-08","Tazewell","Virginia",51185,4,0
"108","2020-04-08","Washington","Virginia",51191,12,0
"109","2020-04-08","Wise","Virginia",51195,4,0
"110","2020-04-08","Wythe","Virginia",51197,6,0
"111","2020-04-09","Bristol city","Virginia",51520,1,0
"112","2020-04-09","Buchanan","Virginia",51027,1,0
"113","2020-04-09","Carroll","Virginia",51035,3,0
"114","2020-04-09","Galax city","Virginia",51640,1,0
"115","2020-04-09","Lee","Virginia",51105,3,0
"116","2020-04-09","Russell","Virginia",51167,1,0
"117","2020-04-09","Smyth","Virginia",51173,8,0
"118","2020-04-09","Tazewell","Virginia",51185,4,0
"119","2020-04-09","Washington","Virginia",51191,15,0
"120","2020-04-09","Wise","Virginia",51195,5,0
"121","2020-04-09","Wythe","Virginia",51197,6,0
"122","2020-04-10","Bristol city","Virginia",51520,1,0
"123","2020-04-10","Buchanan","Virginia",51027,1,0
"124","2020-04-10","Carroll","Virginia",51035,3,0
"125","2020-04-10","Galax city","Virginia",51640,1,0
"126","2020-04-10","Lee","Virginia",51105,3,0
"127","2020-04-10","Russell","Virginia",51167,1,0
"128","2020-04-10","Scott","Virginia",51169,3,0
"129","2020-04-10","Smyth","Virginia",51173,9,0
"130","2020-04-10","Tazewell","Virginia",51185,4,0
"131","2020-04-10","Washington","Virginia",51191,17,0
"132","2020-04-10","Wise","Virginia",51195,8,0
"133","2020-04-10","Wythe","Virginia",51197,7,0
"134","2020-04-11","Bristol city","Virginia",51520,1,0
"135","2020-04-11","Buchanan","Virginia",51027,2,0
"136","2020-04-11","Carroll","Virginia",51035,3,0
"137","2020-04-11","Galax city","Virginia",51640,1,0
"138","2020-04-11","Lee","Virginia",51105,6,0
"139","2020-04-11","Russell","Virginia",51167,1,0
"140","2020-04-11","Scott","Virginia",51169,3,0
"141","2020-04-11","Smyth","Virginia",51173,9,0
"142","2020-04-11","Tazewell","Virginia",51185,4,0
"143","2020-04-11","Washington","Virginia",51191,24,0
"144","2020-04-11","Wise","Virginia",51195,8,1
"145","2020-04-11","Wythe","Virginia",51197,7,0
"146","2020-04-12","Bristol city","Virginia",51520,1,0
"147","2020-04-12","Buchanan","Virginia",51027,2,0
"148","2020-04-12","Carroll","Virginia",51035,3,0
"149","2020-04-12","Galax city","Virginia",51640,1,0
"150","2020-04-12","Lee","Virginia",51105,6,0
"151","2020-04-12","Russell","Virginia",51167,1,0
"152","2020-04-12","Scott","Virginia",51169,3,0
"153","2020-04-12","Smyth","Virginia",51173,9,0
"154","2020-04-12","Tazewell","Virginia",51185,4,0
"155","2020-04-12","Washington","Virginia",51191,24,0
"156","2020-04-12","Wise","Virginia",51195,8,1
"157","2020-04-12","Wythe","Virginia",51197,7,0
"158","2020-04-13","Bristol city","Virginia",51520,1,0
"159","2020-04-13","Buchanan","Virginia",51027,2,0
"160","2020-04-13","Carroll","Virginia",51035,3,0
"161","2020-04-13","Galax city","Virginia",51640,1,0
"162","2020-04-13","Lee","Virginia",51105,7,0
"163","2020-04-13","Russell","Virginia",51167,1,0
"164","2020-04-13","Scott","Virginia",51169,3,0
"165","2020-04-13","Smyth","Virginia",51173,11,0
"166","2020-04-13","Tazewell","Virginia",51185,4,0
"167","2020-04-13","Washington","Virginia",51191,28,0
"168","2020-04-13","Wise","Virginia",51195,13,1
"169","2020-04-13","Wythe","Virginia",51197,7,0
"170","2020-04-14","Bristol city","Virginia",51520,1,0
"171","2020-04-14","Buchanan","Virginia",51027,12,0
"172","2020-04-14","Carroll","Virginia",51035,3,0
"173","2020-04-14","Galax city","Virginia",51640,1,0
"174","2020-04-14","Lee","Virginia",51105,6,0
"175","2020-04-14","Russell","Virginia",51167,2,0
"176","2020-04-14","Scott","Virginia",51169,3,0
"177","2020-04-14","Smyth","Virginia",51173,11,0
"178","2020-04-14","Tazewell","Virginia",51185,4,0
"179","2020-04-14","Washington","Virginia",51191,27,0
"180","2020-04-14","Wise","Virginia",51195,14,1
"181","2020-04-14","Wythe","Virginia",51197,7,0
"182","2020-04-15","Bristol city","Virginia",51520,1,0
"183","2020-04-15","Buchanan","Virginia",51027,12,0
"184","2020-04-15","Carroll","Virginia",51035,3,0
"185","2020-04-15","Galax city","Virginia",51640,1,0
"186","2020-04-15","Lee","Virginia",51105,6,0
"187","2020-04-15","Russell","Virginia",51167,2,0
"188","2020-04-15","Scott","Virginia",51169,3,0
"189","2020-04-15","Smyth","Virginia",51173,11,0
"190","2020-04-15","Tazewell","Virginia",51185,4,0
"191","2020-04-15","Washington","Virginia",51191,27,0
"192","2020-04-15","Wise","Virginia",51195,15,1
