"","date","county","state","fips","cases","deaths"
"101","2020-04-03","Roanoke","Virginia",51161,4,0
"102","2020-04-03","Roanoke city","Virginia",51770,9,0
"103","2020-04-04","Amherst","Virginia",51009,6,0
"104","2020-04-04","Bedford","Virginia",51019,4,0
"105","2020-04-04","Botetourt","Virginia",51023,14,0
"106","2020-04-04","Campbell","Virginia",51031,2,0
"107","2020-04-04","Franklin","Virginia",51067,10,0
"108","2020-04-04","Lynchburg city","Virginia",51680,10,0
"109","2020-04-04","Montgomery","Virginia",51121,6,0
"110","2020-04-04","Pulaski","Virginia",51155,1,0
"111","2020-04-04","Radford city","Virginia",51750,1,0
"112","2020-04-04","Roanoke","Virginia",51161,5,0
"113","2020-04-04","Roanoke city","Virginia",51770,10,0
"114","2020-04-05","Amherst","Virginia",51009,6,0
"115","2020-04-05","Bedford","Virginia",51019,4,0
"116","2020-04-05","Botetourt","Virginia",51023,15,0
"117","2020-04-05","Campbell","Virginia",51031,2,0
"118","2020-04-05","Franklin","Virginia",51067,10,0
"119","2020-04-05","Lynchburg city","Virginia",51680,10,0
"120","2020-04-05","Montgomery","Virginia",51121,6,0
"121","2020-04-05","Pulaski","Virginia",51155,1,0
"122","2020-04-05","Radford city","Virginia",51750,1,0
"123","2020-04-05","Roanoke","Virginia",51161,5,0
"124","2020-04-05","Roanoke city","Virginia",51770,10,0
"125","2020-04-06","Amherst","Virginia",51009,6,0
"126","2020-04-06","Appomattox","Virginia",51011,1,0
"127","2020-04-06","Bedford","Virginia",51019,5,0
"128","2020-04-06","Botetourt","Virginia",51023,15,0
"129","2020-04-06","Campbell","Virginia",51031,2,0
"130","2020-04-06","Franklin","Virginia",51067,10,0
"131","2020-04-06","Giles","Virginia",51071,1,0
"132","2020-04-06","Lynchburg city","Virginia",51680,11,0
"133","2020-04-06","Montgomery","Virginia",51121,7,0
"134","2020-04-06","Pulaski","Virginia",51155,1,0
"135","2020-04-06","Radford city","Virginia",51750,1,0
"136","2020-04-06","Roanoke","Virginia",51161,5,0
"137","2020-04-06","Roanoke city","Virginia",51770,11,0
"138","2020-04-07","Amherst","Virginia",51009,8,0
"139","2020-04-07","Appomattox","Virginia",51011,3,0
"140","2020-04-07","Bedford","Virginia",51019,8,0
"141","2020-04-07","Botetourt","Virginia",51023,18,0
"142","2020-04-07","Campbell","Virginia",51031,3,0
"143","2020-04-07","Craig","Virginia",51045,2,0
"144","2020-04-07","Franklin","Virginia",51067,11,0
"145","2020-04-07","Giles","Virginia",51071,2,0
"146","2020-04-07","Lynchburg city","Virginia",51680,20,0
"147","2020-04-07","Montgomery","Virginia",51121,16,0
"148","2020-04-07","Pulaski","Virginia",51155,2,0
"149","2020-04-07","Radford city","Virginia",51750,1,0
"150","2020-04-07","Roanoke","Virginia",51161,8,0
"151","2020-04-07","Roanoke city","Virginia",51770,12,0
"152","2020-04-08","Amherst","Virginia",51009,8,0
"153","2020-04-08","Appomattox","Virginia",51011,3,0
"154","2020-04-08","Bedford","Virginia",51019,12,0
"155","2020-04-08","Botetourt","Virginia",51023,18,0
"156","2020-04-08","Campbell","Virginia",51031,4,0
"157","2020-04-08","Craig","Virginia",51045,2,0
"158","2020-04-08","Franklin","Virginia",51067,12,0
"159","2020-04-08","Giles","Virginia",51071,2,0
"160","2020-04-08","Lynchburg city","Virginia",51680,20,0
"161","2020-04-08","Montgomery","Virginia",51121,16,0
"162","2020-04-08","Pulaski","Virginia",51155,2,0
"163","2020-04-08","Radford city","Virginia",51750,1,0
"164","2020-04-08","Roanoke","Virginia",51161,9,0
"165","2020-04-08","Roanoke city","Virginia",51770,14,0
"166","2020-04-09","Amherst","Virginia",51009,9,0
"167","2020-04-09","Appomattox","Virginia",51011,4,0
"168","2020-04-09","Bedford","Virginia",51019,12,0
"169","2020-04-09","Botetourt","Virginia",51023,18,0
"170","2020-04-09","Campbell","Virginia",51031,4,0
"171","2020-04-09","Craig","Virginia",51045,2,0
"172","2020-04-09","Floyd","Virginia",51063,1,0
"173","2020-04-09","Franklin","Virginia",51067,13,0
"174","2020-04-09","Giles","Virginia",51071,2,0
"175","2020-04-09","Lynchburg city","Virginia",51680,21,0
"176","2020-04-09","Montgomery","Virginia",51121,17,0
"177","2020-04-09","Pulaski","Virginia",51155,3,0
"178","2020-04-09","Radford city","Virginia",51750,1,0
"179","2020-04-09","Roanoke","Virginia",51161,9,0
"180","2020-04-09","Roanoke city","Virginia",51770,15,0
"181","2020-04-10","Amherst","Virginia",51009,9,0
"182","2020-04-10","Appomattox","Virginia",51011,5,0
"183","2020-04-10","Bedford","Virginia",51019,15,0
"184","2020-04-10","Botetourt","Virginia",51023,21,0
"185","2020-04-10","Campbell","Virginia",51031,7,0
"186","2020-04-10","Craig","Virginia",51045,2,0
"187","2020-04-10","Floyd","Virginia",51063,1,0
"188","2020-04-10","Franklin","Virginia",51067,13,0
"189","2020-04-10","Giles","Virginia",51071,2,0
"190","2020-04-10","Lynchburg city","Virginia",51680,27,0
"191","2020-04-10","Montgomery","Virginia",51121,18,0
"192","2020-04-10","Pulaski","Virginia",51155,4,0
"193","2020-04-10","Radford city","Virginia",51750,1,0
"194","2020-04-10","Roanoke","Virginia",51161,13,0
"195","2020-04-10","Roanoke city","Virginia",51770,16,0
"196","2020-04-11","Amherst","Virginia",51009,10,0
"197","2020-04-11","Appomattox","Virginia",51011,7,0
"198","2020-04-11","Bedford","Virginia",51019,15,0
"199","2020-04-11","Botetourt","Virginia",51023,22,0
"200","2020-04-11","Campbell","Virginia",51031,9,0
"201","2020-04-11","Craig","Virginia",51045,2,0
"202","2020-04-11","Floyd","Virginia",51063,1,0
"203","2020-04-11","Franklin","Virginia",51067,14,0
"204","2020-04-11","Giles","Virginia",51071,2,0
"205","2020-04-11","Lynchburg city","Virginia",51680,31,0
"206","2020-04-11","Montgomery","Virginia",51121,31,0
"207","2020-04-11","Pulaski","Virginia",51155,4,0
"208","2020-04-11","Radford city","Virginia",51750,1,0
"209","2020-04-11","Roanoke","Virginia",51161,13,0
"210","2020-04-11","Roanoke city","Virginia",51770,17,0
"211","2020-04-12","Amherst","Virginia",51009,10,0
"212","2020-04-12","Appomattox","Virginia",51011,7,0
"213","2020-04-12","Bedford","Virginia",51019,15,0
"214","2020-04-12","Botetourt","Virginia",51023,23,0
"215","2020-04-12","Campbell","Virginia",51031,9,0
"216","2020-04-12","Craig","Virginia",51045,2,0
"217","2020-04-12","Floyd","Virginia",51063,1,0
"218","2020-04-12","Franklin","Virginia",51067,14,0
"219","2020-04-12","Giles","Virginia",51071,3,0
"220","2020-04-12","Lynchburg city","Virginia",51680,31,0
"221","2020-04-12","Montgomery","Virginia",51121,32,0
"222","2020-04-12","Pulaski","Virginia",51155,4,0
"223","2020-04-12","Radford city","Virginia",51750,1,0
"224","2020-04-12","Roanoke","Virginia",51161,14,0
"225","2020-04-12","Roanoke city","Virginia",51770,20,0
"226","2020-04-13","Amherst","Virginia",51009,10,0
"227","2020-04-13","Appomattox","Virginia",51011,7,0
"228","2020-04-13","Bedford","Virginia",51019,16,0
"229","2020-04-13","Botetourt","Virginia",51023,24,0
"230","2020-04-13","Campbell","Virginia",51031,10,0
"231","2020-04-13","Craig","Virginia",51045,2,0
"232","2020-04-13","Floyd","Virginia",51063,1,0
"233","2020-04-13","Franklin","Virginia",51067,14,0
"234","2020-04-13","Giles","Virginia",51071,4,0
"235","2020-04-13","Lynchburg city","Virginia",51680,33,0
"236","2020-04-13","Montgomery","Virginia",51121,32,0
"237","2020-04-13","Pulaski","Virginia",51155,4,0
"238","2020-04-13","Radford city","Virginia",51750,1,0
"239","2020-04-13","Roanoke","Virginia",51161,18,0
"240","2020-04-13","Roanoke city","Virginia",51770,21,0
"241","2020-04-14","Amherst","Virginia",51009,10,0
"242","2020-04-14","Appomattox","Virginia",51011,7,0
"243","2020-04-14","Bedford","Virginia",51019,16,0
"244","2020-04-14","Botetourt","Virginia",51023,23,0
"245","2020-04-14","Campbell","Virginia",51031,11,0
"246","2020-04-14","Craig","Virginia",51045,2,0
"247","2020-04-14","Floyd","Virginia",51063,1,0
"248","2020-04-14","Franklin","Virginia",51067,15,0
"249","2020-04-14","Giles","Virginia",51071,4,0
"250","2020-04-14","Lynchburg city","Virginia",51680,33,0
"251","2020-04-14","Montgomery","Virginia",51121,33,0
"252","2020-04-14","Pulaski","Virginia",51155,4,0
"253","2020-04-14","Radford city","Virginia",51750,1,0
"254","2020-04-14","Roanoke","Virginia",51161,16,0
"255","2020-04-14","Roanoke city","Virginia",51770,21,0
"256","2020-04-15","Amherst","Virginia",51009,10,0
"257","2020-04-15","Appomattox","Virginia",51011,7,0
"258","2020-04-15","Bedford","Virginia",51019,16,0
"259","2020-04-15","Botetourt","Virginia",51023,23,0
"260","2020-04-15","Campbell","Virginia",51031,11,0
"261","2020-04-15","Craig","Virginia",51045,2,0
"262","2020-04-15","Floyd","Virginia",51063,1,0
"263","2020-04-15","Franklin","Virginia",51067,15,0
"264","2020-04-15","Giles","Virginia",51071,4,0
"265","2020-04-15","Lynchburg city","Virginia",51680,34,0
"266","2020-04-15","Montgomery","Virginia",51121,34,0
"267","2020-04-15","Pulaski","Virginia",51155,4,0
"268","2020-04-15","Radford city","Virginia",51750,1,0
"269","2020-04-15","Roanoke","Virginia",51161,17,0
"270","2020-04-15","Roanoke city","Virginia",51770,22,0
"271","2020-04-16","Amherst","Virginia",51009,10,0
"272","2020-04-16","Appomattox","Virginia",51011,7,0
"273","2020-04-16","Bedford","Virginia",51019,16,0
"274","2020-04-16","Botetourt","Virginia",51023,23,0
"275","2020-04-16","Campbell","Virginia",51031,9,0
"276","2020-04-16","Craig","Virginia",51045,2,0
"277","2020-04-16","Floyd","Virginia",51063,1,0
"278","2020-04-16","Franklin","Virginia",51067,15,0
"279","2020-04-16","Giles","Virginia",51071,4,0
"280","2020-04-16","Lynchburg city","Virginia",51680,34,0
"281","2020-04-16","Montgomery","Virginia",51121,34,0
"282","2020-04-16","Pulaski","Virginia",51155,5,0
"283","2020-04-16","Radford city","Virginia",51750,1,0
"284","2020-04-16","Roanoke","Virginia",51161,19,0
"285","2020-04-16","Roanoke city","Virginia",51770,24,0
"286","2020-04-17","Amherst","Virginia",51009,10,0
"287","2020-04-17","Appomattox","Virginia",51011,7,0
"288","2020-04-17","Bedford","Virginia",51019,17,0
"289","2020-04-17","Botetourt","Virginia",51023,23,0
"290","2020-04-17","Campbell","Virginia",51031,9,0
"291","2020-04-17","Craig","Virginia",51045,2,0
"292","2020-04-17","Floyd","Virginia",51063,1,0
"293","2020-04-17","Franklin","Virginia",51067,15,0
"294","2020-04-17","Giles","Virginia",51071,4,0
"295","2020-04-17","Lynchburg city","Virginia",51680,38,0
"296","2020-04-17","Montgomery","Virginia",51121,40,0
"297","2020-04-17","Pulaski","Virginia",51155,8,0
"298","2020-04-17","Radford city","Virginia",51750,1,0
"299","2020-04-17","Roanoke","Virginia",51161,20,0
"300","2020-04-17","Roanoke city","Virginia",51770,24,0
"301","2020-04-18","Amherst","Virginia",51009,10,0
"302","2020-04-18","Appomattox","Virginia",51011,7,0
"303","2020-04-18","Bedford","Virginia",51019,17,0
"304","2020-04-18","Botetourt","Virginia",51023,23,0
"305","2020-04-18","Campbell","Virginia",51031,9,0
"306","2020-04-18","Craig","Virginia",51045,2,0
"307","2020-04-18","Floyd","Virginia",51063,1,0
"308","2020-04-18","Franklin","Virginia",51067,15,0
"309","2020-04-18","Giles","Virginia",51071,4,0
"310","2020-04-18","Lynchburg city","Virginia",51680,38,0
"311","2020-04-18","Montgomery","Virginia",51121,42,0
"312","2020-04-18","Pulaski","Virginia",51155,8,0
"313","2020-04-18","Radford city","Virginia",51750,1,0
"314","2020-04-18","Roanoke","Virginia",51161,20,0
"315","2020-04-18","Roanoke city","Virginia",51770,24,0
"316","2020-04-19","Amherst","Virginia",51009,10,0
"317","2020-04-19","Appomattox","Virginia",51011,7,0
"318","2020-04-19","Bedford","Virginia",51019,18,0
"319","2020-04-19","Botetourt","Virginia",51023,24,0
"320","2020-04-19","Campbell","Virginia",51031,9,0
"321","2020-04-19","Craig","Virginia",51045,2,0
"322","2020-04-19","Floyd","Virginia",51063,1,0
"323","2020-04-19","Franklin","Virginia",51067,15,0
"324","2020-04-19","Giles","Virginia",51071,4,0
"325","2020-04-19","Lynchburg city","Virginia",51680,38,0
"326","2020-04-19","Montgomery","Virginia",51121,42,0
"327","2020-04-19","Pulaski","Virginia",51155,8,0
"328","2020-04-19","Radford city","Virginia",51750,1,0
"329","2020-04-19","Roanoke","Virginia",51161,22,0
"330","2020-04-19","Roanoke city","Virginia",51770,24,0
"331","2020-04-20","Amherst","Virginia",51009,10,0
"332","2020-04-20","Appomattox","Virginia",51011,7,0
"333","2020-04-20","Bedford","Virginia",51019,18,0
"334","2020-04-20","Botetourt","Virginia",51023,24,0
"335","2020-04-20","Campbell","Virginia",51031,9,0
"336","2020-04-20","Craig","Virginia",51045,2,0
"337","2020-04-20","Floyd","Virginia",51063,1,0
