"","date","county","state","fips","cases","deaths"
"274","2020-04-17","Chesapeake city","Virginia",51550,147,3
"275","2020-04-17","Gloucester","Virginia",51073,20,0
"276","2020-04-17","Isle of Wight","Virginia",51093,69,0
"277","2020-04-17","James City","Virginia",51095,138,3
"278","2020-04-17","Mathews","Virginia",51115,3,0
"279","2020-04-17","Norfolk city","Virginia",51710,108,1
"280","2020-04-17","Suffolk city","Virginia",51800,70,0
"281","2020-04-17","Surry","Virginia",51181,3,0
"282","2020-04-17","Williamsburg city","Virginia",51830,19,1
"283","2020-04-17","York","Virginia",51199,38,1
"284","2020-04-18","Chesapeake city","Virginia",51550,154,3
"285","2020-04-18","Gloucester","Virginia",51073,21,0
"286","2020-04-18","Isle of Wight","Virginia",51093,83,0
"287","2020-04-18","James City","Virginia",51095,139,3
"288","2020-04-18","Mathews","Virginia",51115,3,0
"289","2020-04-18","Norfolk city","Virginia",51710,109,1
"290","2020-04-18","Suffolk city","Virginia",51800,81,0
"291","2020-04-18","Surry","Virginia",51181,3,0
"292","2020-04-18","Williamsburg city","Virginia",51830,19,1
"293","2020-04-18","York","Virginia",51199,38,1
"294","2020-04-19","Chesapeake city","Virginia",51550,162,5
"295","2020-04-19","Gloucester","Virginia",51073,21,0
"296","2020-04-19","Isle of Wight","Virginia",51093,86,0
"297","2020-04-19","James City","Virginia",51095,141,3
"298","2020-04-19","Mathews","Virginia",51115,3,0
"299","2020-04-19","Norfolk city","Virginia",51710,111,2
"300","2020-04-19","Suffolk city","Virginia",51800,91,0
"301","2020-04-19","Surry","Virginia",51181,3,0
"302","2020-04-19","Williamsburg city","Virginia",51830,19,1
"303","2020-04-19","York","Virginia",51199,44,1
"304","2020-04-20","Chesapeake city","Virginia",51550,166,5
"305","2020-04-20","Gloucester","Virginia",51073,21,0
"306","2020-04-20","Isle of Wight","Virginia",51093,86,0
"307","2020-04-20","James City","Virginia",51095,141,3
"308","2020-04-20","Mathews","Virginia",51115,3,0
"309","2020-04-20","Norfolk city","Virginia",51710,113,2
"310","2020-04-20","Suffolk city","Virginia",51800,92,0
"311","2020-04-20","Surry","Virginia",51181,4,0
"312","2020-04-20","Williamsburg city","Virginia",51830,19,1
"313","2020-04-20","York","Virginia",51199,44,1
"314","2020-04-21","Chesapeake city","Virginia",51550,176,5
"315","2020-04-21","Gloucester","Virginia",51073,21,1
"316","2020-04-21","Isle of Wight","Virginia",51093,88,1
"317","2020-04-21","James City","Virginia",51095,146,12
"318","2020-04-21","Mathews","Virginia",51115,3,0
"319","2020-04-21","Norfolk city","Virginia",51710,118,3
"320","2020-04-21","Suffolk city","Virginia",51800,111,2
"321","2020-04-21","Surry","Virginia",51181,4,1
"322","2020-04-21","Williamsburg city","Virginia",51830,15,1
"323","2020-04-21","York","Virginia",51199,43,1
"324","2020-04-22","Chesapeake city","Virginia",51550,180,5
"325","2020-04-22","Gloucester","Virginia",51073,21,1
"326","2020-04-22","Isle of Wight","Virginia",51093,90,2
"327","2020-04-22","James City","Virginia",51095,147,12
"328","2020-04-22","Mathews","Virginia",51115,3,0
"329","2020-04-22","Norfolk city","Virginia",51710,126,3
"330","2020-04-22","Suffolk city","Virginia",51800,126,3
"331","2020-04-22","Surry","Virginia",51181,4,1
"332","2020-04-22","Williamsburg city","Virginia",51830,14,1
"333","2020-04-22","York","Virginia",51199,43,1
"334","2020-04-23","Chesapeake city","Virginia",51550,186,5
"335","2020-04-23","Gloucester","Virginia",51073,21,1
"336","2020-04-23","Isle of Wight","Virginia",51093,91,2
"337","2020-04-23","James City","Virginia",51095,149,12
"338","2020-04-23","Mathews","Virginia",51115,3,0
"339","2020-04-23","Norfolk city","Virginia",51710,136,3
"340","2020-04-23","Suffolk city","Virginia",51800,136,3
"341","2020-04-23","Surry","Virginia",51181,4,1
"342","2020-04-23","Williamsburg city","Virginia",51830,15,1
"343","2020-04-23","York","Virginia",51199,43,1
"344","2020-04-24","Chesapeake city","Virginia",51550,197,5
"345","2020-04-24","Gloucester","Virginia",51073,21,1
"346","2020-04-24","Isle of Wight","Virginia",51093,91,2
"347","2020-04-24","James City","Virginia",51095,150,12
"348","2020-04-24","Mathews","Virginia",51115,3,0
"349","2020-04-24","Norfolk city","Virginia",51710,141,3
"350","2020-04-24","Suffolk city","Virginia",51800,138,4
"351","2020-04-24","Surry","Virginia",51181,4,1
"352","2020-04-24","Williamsburg city","Virginia",51830,15,1
"353","2020-04-24","York","Virginia",51199,43,1
